0 0.0 0.0 0.0 0.42 0.0126828 0.0 0.000926 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
577280 95.35156 0.0 0.0 4.86 0.0023322 0.0015533 0.0407403 0.0077971 -0.0075179 0.0330628 0.682441 1.3995878 36.2405405 0.0043825 0.789863 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00533} 
577408 95.35938 0.0 0.0 4.55 0.0022118 0.0012947 0.0407725 0.0064076 -0.0093272 0.0362154 0.6830271 1.3995636 35.7484493 0.0041219 0.7921405 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00533} 
577536 95.36719 0.0 0.0 4.85 0.0022086 0.0013487 0.0402355 0.0062886 -0.0099896 0.033094 0.6781215 1.3944734 36.3303886 0.0042793 0.7907558 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00534} 
577664 95.38281 0.0 0.0 5.16 0.0021796 0.0012741 0.0404148 0.0065822 -0.0063575 0.0370725 0.6797484 1.3969987 35.7001765 0.0042945 0.7914761 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00535} 
577792 95.39844 0.0 0.0 4.8 0.0022094 0.0014585 0.0400475 0.0069587 -0.0075009 0.0366447 0.6870706 1.4080042 36.1533219 0.0043289 0.7899369 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00536} 
577920 95.41406 0.0 0.0 4.68 0.0021921 0.0013625 0.0402966 0.0064254 -0.008088 0.0338052 0.6790273 1.3983022 35.4469997 0.0043237 0.7943958 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00534} 
578048 95.4375 0.0 0.0 4.32 0.0023243 0.0014356 0.0410349 0.0074466 -0.0079359 0.0358584 0.6828997 1.3888165 36.0249448 0.004344 0.7962541 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00537} 
578176 95.45312 0.0 0.0 4.78 0.0022881 0.0013737 0.0408683 0.0069607 -0.0079997 0.0360946 0.6802814 1.4026752 36.8418337 0.0042745 0.7851876 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00536} 
578304 95.46094 0.0 0.0 3.83 0.0022818 0.0013627 0.0411053 0.006539 -0.0097764 0.0340958 0.675381 1.3931474 36.0268728 0.0043143 0.7981885 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00536} 
578432 95.49219 0.0 0.0 4.91 0.0022674 0.0013229 0.0415124 0.0077137 -0.0064207 0.0379863 0.6769382 1.4031199 36.4690295 0.0041469 0.780126 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00537} 
578560 95.49219 0.0 0.0 5.56 0.0021386 0.0012732 0.0407874 0.0059054 -0.0108183 0.0327977 0.6785388 1.3984334 36.3878461 0.0041789 0.7852202 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00537} 
578688 95.5 0.0 0.0 3.76 0.0022845 0.0013728 0.0408886 0.0063906 -0.0083124 0.0354634 0.6773402 1.4022003 35.9944929 0.0042165 0.7956809 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00534} 
578816 95.52344 0.0 0.0 4.57 0.0021156 0.0011561 0.040421 0.007831 -0.0067758 0.0380532 0.6787755 1.3979345 35.9803467 0.0041849 0.7951259 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00536} 
578944 95.55469 0.0 0.0 4.57 0.0023305 0.0013639 0.0406945 0.0089301 -0.0065494 0.0387836 0.6773401 1.403363 35.9987742 0.0043027 0.7877821 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00535} 
579072 95.5625 0.0 0.0 4.17 0.0022256 0.001352 0.0406191 0.0066443 -0.0079434 0.0353185 0.6775547 1.3956136 35.9161114 0.0043455 0.796402 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00535} 
579200 95.57812 0.0 0.0 4.97 0.002351 0.0014693 0.0405715 0.0068702 -0.007099 0.031766 0.6767328 1.4043459 36.1565082 0.004335 0.7875405 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00535} 
579328 95.57812 0.0 0.0 4.44 0.0023016 0.0014116 0.0401893 0.0063528 -0.0104539 0.0324928 0.6733744 1.3987498 36.4688434 0.0044149 0.7871647 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00535} 
579456 95.57812 0.0 0.0 4.86 0.0023507 0.0016435 0.0409303 0.006035 -0.0118525 0.0299122 0.6788424 1.3963205 35.4003672 0.0042069 0.7910879 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00535} 
579584 95.57812 0.0 0.0 5.38 0.0021873 0.0014192 0.0393994 0.0058114 -0.012472 0.0335699 0.6818016 1.3978546 36.8218601 0.0042002 0.7845829 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00535} 
579712 95.58594 0.0 0.0 3.87 0.0021672 0.0013038 0.0390671 0.0063109 -0.0080885 0.0329335 0.6752032 1.3954078 36.5891645 0.0042197 0.7820598 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00537} 
579840 95.59375 0.0 0.0 3.23 0.0022379 0.0015822 0.039489 0.0066474 -0.0092645 0.035632 0.6831004 1.3925909 36.1619951 0.0043633 0.7868346 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00538} 
579968 95.60938 0.0 0.0 4.48 0.0022679 0.0015349 0.0402176 0.0074041 -0.0073777 0.0364938 0.6788382 1.4033747 37.2505139 0.0044755 0.7838327 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0054} 
580096 95.61719 0.0 0.0 4.82 0.0023634 0.0014632 0.0405293 0.0066187 -0.0084674 0.0334112 0.6815853 1.4092125 36.3354199 0.0043435 0.7930325 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00541} 
580224 95.625 0.0 0.0 5.11 0.0021891 0.0012966 0.0411866 0.0066733 -0.0086868 0.0338405 0.6810822 1.3868783 35.9622216 0.0041408 0.7951802 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00541} 
580352 95.625 0.0 0.0 4.83 0.0021083 0.001149 0.0402461 0.0058023 -0.0109012 0.0302741 0.6788185 1.393104 37.0530195 0.0040819 0.779206 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00541} 
580480 95.625 0.0 0.0 4.47 0.0023383 0.0013767 0.0406379 0.0058536 -0.0109845 0.0307183 0.6748493 1.404031 36.4684131 0.0042498 0.7827067 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00541} 
580608 95.64062 0.0 0.0 4.79 0.0024122 0.0014699 0.041462 0.0076023 -0.0077946 0.036319 0.6768339 1.3956731 36.7272112 0.0042116 0.7856311 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00541} 
580736 95.65625 0.0 0.0 4.76 0.0021464 0.0012136 0.040505 0.0068426 -0.0073744 0.0375499 0.6786388 1.4030981 35.9117707 0.0042744 0.7791905 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00542} 
580864 95.66406 0.0 0.0 3.82 0.0023658 0.001368 0.0408404 0.0068236 -0.0083823 0.0356137 0.6796533 1.3982291 37.39615 0.0043821 0.7783833 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00538} 
580992 95.66406 0.0 0.0 4.18 0.0022819 0.001344 0.0405862 0.0059292 -0.0115193 0.0311742 0.6804468 1.3996674 37.6121255 0.004349 0.776546 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00538} 
581120 95.67188 0.0 0.0 4.11 0.0022978 0.0014714 0.0402634 0.0062117 -0.0087824 0.0363764 0.6755587 1.38902 38.1499958 0.0043479 0.77124 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00536} 
581248 95.67969 0.0 0.0 4.48 0.002293 0.001331 0.0402747 0.0068217 -0.0090915 0.0366181 0.6787956 1.4068925 37.6864147 0.0041579 0.7772391 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00536} 
581376 95.67969 0.0 0.0 4.26 0.0021268 0.0011838 0.0395446 0.0057316 -0.0116822 0.0322006 0.6857776 1.4102717 37.1093323 0.0041183 0.7873496 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00536} 
581504 95.6875 0.0 0.0 3.9 0.0022597 0.0013785 0.0399031 0.0066556 -0.0078906 0.0339431 0.6789699 1.4012616 38.2867999 0.0041735 0.7726236 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00537} 
581632 95.71875 0.0 0.0 4.15 0.0023651 0.0016681 0.0406307 0.0089049 -0.0062507 0.0383529 0.6777118 1.3975803 37.2909879 0.0044671 0.7813594 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00536} 
581760 95.72656 0.0 0.0 4.6 0.0022777 0.0013795 0.0411929 0.006959 -0.0089217 0.0349232 0.6771217 1.3967834 35.8956917 0.0042214 0.7936856 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00535} 
581888 95.75781 0.0 0.0 4.4 0.0022843 0.0014646 0.0403979 0.0076976 -0.0067333 0.0389757 0.6788667 1.3919362 36.8775963 0.0042087 0.7834513 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00535} 
582016 95.77344 0.0 0.0 3.51 0.0023249 0.0015939 0.0408047 0.0078316 -0.0060976 0.0335543 0.6763215 1.4010865 36.5023434 0.0043437 0.7848985 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00535} 
582144 95.78125 0.0 0.0 4.61 0.0021952 0.0013615 0.0400488 0.0069898 -0.0078501 0.0341643 0.6774439 1.4073037 35.81062 0.0043529 0.7877206 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00534} 
582272 95.78906 0.0 0.0 3.45 0.0023465 0.001538 0.0409319 0.0066668 -0.0079452 0.0330815 0.6781941 1.4162893 36.403956 0.0044221 0.7902149 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00533} 
582400 95.80469 0.0 0.0 4.38 0.0022354 0.0012804 0.040622 0.006318 -0.0076576 0.0345482 0.6785909 1.405975 36.7941596 0.0041993 0.7853186 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00532} 
582528 95.80469 0.0 0.0 4.36 0.0022023 0.0013416 0.0401718 0.0056917 -0.0111577 0.0337292 0.6764281 1.4123257 35.8811376 0.0040815 0.7975634 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00532} 
582656 95.80469 0.0 0.0 3.94 0.002234 0.0014251 0.0398405 0.0055039 -0.0119589 0.0318743 0.6848926 1.4058286 37.2996634 0.0041237 0.7766362 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00532} 
582784 95.80469 0.0 0.0 4.82 0.0021335 0.0012447 0.039464 0.0054564 -0.0125324 0.0315943 0.6856986 1.4034925 37.1412676 0.0040314 0.7827266 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00532} 
582912 95.80469 0.0 0.0 4.05 0.0021703 0.0013352 0.0397614 0.0056655 -0.0120203 0.0338929 0.679844 1.3932431 37.1575774 0.0040595 0.7823386 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00532} 
583040 95.80469 0.0 0.0 4.01 0.0020689 0.0011886 0.0397249 0.0056627 -0.0111438 0.0291599 0.6763088 1.4052076 36.8620822 0.0040235 0.7787141 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00532} 
583168 95.8125 0.0 0.0 3.83 0.0021358 0.0011464 0.0401241 0.0057748 -0.0105434 0.0348235 0.6781893 1.4106091 37.1411172 0.0040867 0.7832038 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00533} 
583296 95.82031 0.0 0.0 4.18 0.0022479 0.0016978 0.040755 0.0060501 -0.0095197 0.0334503 0.6771521 1.4050897 37.1417358 0.0041057 0.7810463 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00532} 
583424 95.83594 0.0 0.0 3.36 0.0023877 0.0015799 0.0404444 0.006692 -0.0075696 0.0350275 0.6798671 1.3983369 38.049376 0.0042817 0.785231 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0053} 
583552 95.83594 0.0 0.0 4.72 0.0022683 0.0016237 0.0404524 0.005916 -0.01121 0.0306775 0.6775588 1.4028722 38.5736831 0.004178 0.7742995 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0053} 
583680 95.83594 0.0 0.0 4.12 0.002194 0.0015064 0.039776 0.0056209 -0.0125461 0.0323444 0.6788572 1.4049151 38.5958011 0.0041145 0.7751673 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0053} 
583808 95.85156 0.0 0.0 4.4 0.0022988 0.0016375 0.0399168 0.0072032 -0.0075742 0.0350527 0.6776371 1.4102411 38.5198666 0.0043661 0.7782108 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00531} 
583936 95.85156 0.0 0.0 4.47 0.00229 0.0013238 0.0398893 0.0059759 -0.0117645 0.0319105 0.6819196 1.4023876 38.2150246 0.0042079 0.7745518 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00531} 
584064 95.85156 0.0 0.0 4.69 0.0022649 0.0012799 0.0401284 0.0058383 -0.0120614 0.0359721 0.6808575 1.3984216 38.1865559 0.0041791 0.7772754 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00531} 
584192 95.86719 0.0 0.0 4.49 0.0022084 0.00124 0.0409847 0.0076779 -0.0077087 0.0365162 0.6790572 1.4075389 38.1486095 0.0040214 0.7811381 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00533} 
584320 95.86719 0.0 0.0 5.51 0.0021521 0.0014258 0.0405557 0.0059013 -0.0110205 0.0329997 0.6802113 1.4084274 39.4177505 0.0041918 0.7699647 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00533} 
584448 95.86719 0.0 0.0 4.25 0.0021894 0.0013227 0.039817 0.0057833 -0.0110544 0.0345613 0.676842 1.4053109 38.3608912 0.0041826 0.7785945 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00533} 
584576 95.89062 0.0 0.0 4.08 0.0022742 0.0013143 0.0405429 0.0074743 -0.0076886 0.0335994 0.6836279 1.398506 37.8410515 0.004221 0.7874658 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00534} 
584704 95.89062 0.0 0.0 4.48 0.0022265 0.0012516 0.0405852 0.0059172 -0.0111623 0.0292255 0.6803213 1.4003059 38.9203239 0.0041334 0.773404 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00534} 
584832 95.89062 0.0 0.0 4.95 0.0021591 0.0011974 0.0398412 0.0054995 -0.011812 0.0319337 0.6798911 1.4081922 39.473876 0.0042071 0.768454 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00534} 
584960 95.89844 0.0 0.0 4.44 0.0023862 0.0013952 0.0403774 0.006241 -0.0103218 0.034059 0.6740782 1.3986114 37.7236268 0.0043053 0.7814819 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00534} 
585088 95.89844 0.0 0.0 4.67 0.0022623 0.0013222 0.0403209 0.0060625 -0.011495 0.029627 0.6775794 1.4005883 37.6807636 0.0044113 0.7772611 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00534} 
585216 95.89844 0.0 0.0 4.32 0.0023668 0.0014774 0.0411025 0.0060022 -0.0122673 0.0292006 0.6799475 1.4008383 39.1979731 0.004282 0.7759722 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00534} 
585344 95.92188 0.0 0.0 3.99 0.0023408 0.0014524 0.0409525 0.0081469 -0.0065238 0.0385957 0.6754517 1.4019686 38.0989291 0.0044304 0.7792884 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00535} 
585472 95.92969 0.0 0.0 3.61 0.002364 0.0013949 0.0404633 0.0065777 -0.0099039 0.0319444 0.6768691 1.4039428 38.541545 0.0043589 0.7699757 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00535} 
585600 95.96094 0.0 0.0 4.51 0.0023466 0.0014052 0.0407893 0.0072109 -0.0070714 0.0391477 0.683116 1.4073767 37.2997167 0.004449 0.7834899 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00535} 
585728 95.96875 0.0 0.0 3.92 0.0023853 0.0013906 0.0413108 0.0065614 -0.0081099 0.032503 0.6782428 1.4080583 37.4454036 0.0041847 0.786004 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00535} 
585856 95.98438 0.0 0.0 4.34 0.0021898 0.0013427 0.0402986 0.0074576 -0.007788 0.0356813 0.6739845 1.4021758 38.0406658 0.0042234 0.7800533 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00535} 
585984 95.99219 0.0 0.0 4.12 0.0022365 0.0013679 0.0404185 0.0068504 -0.0095354 0.0359357 0.6762346 1.4085641 36.9282882 0.0042847 0.7879449 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00538} 
586112 96.0 0.0 0.0 4.4 0.0023516 0.0013482 0.040463 0.0062156 -0.008447 0.0347612 0.6760611 1.4017858 37.7540188 0.0042226 0.7842365 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00541} 
586240 96.00781 0.0 0.0 4.79 0.002238 0.001311 0.0410136 0.0067049 -0.0093387 0.0363763 0.6786624 1.3919555 37.8569938 0.0042936 0.7809762 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0054} 
586368 96.01562 0.0 0.0 3.85 0.0022337 0.0015295 0.0406115 0.0061004 -0.0086077 0.0349581 0.6784991 1.4045739 38.0630839 0.0042334 0.7810501 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00538} 
586496 96.04688 0.0 0.0 4.41 0.002267 0.0014432 0.0407898 0.0083104 -0.0080079 0.0401881 0.6782423 1.4157365 37.593437 0.0044379 0.7875365 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00537} 
586624 96.04688 0.0 0.0 4.56 0.0023935 0.0014665 0.0401516 0.0060375 -0.012242 0.0337513 0.6733968 1.4111909 37.8189481 0.0043609 0.7802026 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00537} 
586752 96.04688 0.0 0.0 4.79 0.0022893 0.0012909 0.0402079 0.0057968 -0.0135494 0.0309098 0.6736918 1.4123928 38.8976828 0.0041933 0.7716308 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00537} 
586880 96.05469 0.0 0.0 4.59 0.0022377 0.0012637 0.0392478 0.0059011 -0.0092148 0.0333947 0.676745 1.3987712 38.8417004 0.0042841 0.7760523 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00537} 
587008 96.05469 0.0 0.0 4.27 0.0022906 0.0012787 0.0396993 0.0056894 -0.0120549 0.0332166 0.6823563 1.4060939 38.415147 0.0043923 0.7787363 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00537} 
587136 96.0625 0.0 0.0 4.17 0.0022894 0.0013585 0.0412143 0.0058205 -0.0085128 0.0316915 0.6832102 1.4066735 38.2215329 0.0042673 0.7766172 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00537} 
587264 96.07812 0.0 0.0 4.91 0.0022474 0.0013194 0.0408195 0.0064904 -0.0068767 0.0335592 0.6758203 1.4151652 37.6398329 0.0041756 0.7829977 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00538} 
587392 96.09375 0.0 0.0 4.99 0.0021811 0.0012319 0.0410595 0.0063486 -0.0092747 0.0332982 0.6772715 1.4053829 38.5661219 0.004231 0.7728566 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00537} 
587520 96.10156 0.0 0.0 3.42 0.0021431 0.0012046 0.0408492 0.0060577 -0.0100751 0.0319654 0.6770856 1.3980481 36.9516421 0.0040748 0.78585 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00536} 
587648 96.10938 0.0 0.0 4.78 0.0022104 0.0013367 0.0405731 0.0067909 -0.008987 0.0310186 0.6780931 1.4113805 37.637759 0.0042019 0.7728662 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00535} 
587776 96.10938 0.0 0.0 4.44 0.0022634 0.0013277 0.0403075 0.0061189 -0.0124968 0.035332 0.6754067 1.4026002 37.04136 0.004211 0.7862614 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00535} 
587904 96.125 0.0 0.0 3.95 0.0022497 0.0014964 0.0408864 0.0070855 -0.008351 0.038038 0.6817856 1.3994231 37.74158 0.0041846 0.7860559 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00536} 
588032 96.15625 0.0 0.0 4.89 0.0022358 0.0013668 0.0404981 0.0086904 -0.006658 0.040183 0.6766538 1.4163161 36.9444923 0.0043267 0.7855128 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00536} 
588160 96.17188 0.0 0.0 3.69 0.0023525 0.0015221 0.0418477 0.0067738 -0.0092974 0.0363377 0.6852358 1.4035611 35.8662834 0.0041631 0.7950784 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00536} 
