0 0.0 0.0 0.0 0.38 0.0176548 0.0 7.65e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
161664 215.07812 0.0 0.0 9.32 0.00373 0.0018493 0.0033624 0.0038931 -0.0083416 0.0015961 0.6892992 1.1650417 12.2997775 0.0069695 0.9191514 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.0065} 
161792 215.16406 0.0 0.0 8.23 0.0039102 0.0020506 0.0032141 0.003262 -0.008885 0.0013859 0.6953158 1.1664483 12.1579024 0.0068591 0.9201388 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00657} 
161920 215.32812 0.0 0.0 9.55 0.0038169 0.00211 0.0034656 0.0042458 -0.0087511 0.0017155 0.6932697 1.1687247 11.9774311 0.006999 0.9213588 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00654} 
162048 215.47656 0.0 0.0 6.81 0.0038631 0.0021331 0.0035775 0.0042846 -0.0094762 0.0017092 0.6932028 1.1555828 11.621214 0.0070415 0.9305196 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.0067} 
162176 215.60156 0.0 0.0 8.83 0.0037431 0.0019157 0.0035587 0.0038949 -0.0082973 0.0015468 0.6923156 1.1424915 11.5183036 0.0066961 0.9371933 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00648} 
162304 215.75781 0.0 0.0 10.45 0.0036555 0.0019159 0.0036794 0.0042302 -0.0085458 0.0017156 0.6964137 1.1526712 11.3771087 0.0067596 0.9269058 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00665} 
162432 215.85938 0.0 0.0 7.04 0.0036652 0.0017225 0.0034524 0.0037619 -0.008849 0.0015157 0.6907782 1.154087 11.2363872 0.0070557 0.9243117 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00668} 
162560 215.95312 0.0 0.0 10.67 0.0037749 0.0016249 0.0033525 0.0037072 -0.0086574 0.0013788 0.692925 1.1568164 11.4251557 0.0070495 0.922525 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00682} 
162688 216.03125 0.0 0.0 10.11 0.0038952 0.0017133 0.0033249 0.0036549 -0.0089139 0.0013357 0.6925152 1.1657153 12.0277443 0.0071602 0.9242081 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00679} 
162816 216.125 0.0 0.0 10.63 0.0038798 0.0017659 0.0033706 0.0037804 -0.0088309 0.0011496 0.6932549 1.1667526 12.6671181 0.0071873 0.9156012 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00677} 
162944 216.20312 0.0 0.0 7.41 0.0037874 0.0015934 0.0031545 0.0034956 -0.0085116 0.0010851 0.6971623 1.1707639 13.8780292 0.0069445 0.8965752 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00665} 
163072 216.29688 0.0 0.0 7.75 0.0038187 0.0017845 0.0032579 0.0037972 -0.0084235 0.0012559 0.6983949 1.1803791 14.389983 0.0070211 0.8986085 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00661} 
163200 216.39062 0.0 0.0 8.13 0.0036773 0.0016423 0.0030603 0.0035345 -0.0080875 0.0012672 0.6953386 1.1786017 14.9754052 0.0066986 0.8877945 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00678} 
163328 216.51562 0.0 0.0 11.19 0.003481 0.0016605 0.0032182 0.0041178 -0.0085664 0.0013194 0.6907529 1.179542 14.6290436 0.00669 0.9003955 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.007} 
163456 216.67969 0.0 0.0 10.15 0.0034428 0.0016974 0.0035357 0.0045912 -0.0099904 0.0014763 0.6957162 1.1698682 13.3791507 0.0064198 0.9074802 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 41, 'episodic_explored_area': 0.00727} 
163584 216.70312 0.0 0.0 8.8 0.0035689 0.0017081 0.0029934 0.0026242 -0.0098026 0.0009145 0.6932482 1.162976 12.758828 0.0062051 0.9128866 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 41, 'episodic_explored_area': 0.00733} 
163712 216.85156 0.0 0.0 10.03 0.0034449 0.0016944 0.0031682 0.0036906 -0.0080023 0.00148 0.6985626 1.161573 12.6006948 0.0065481 0.9105775 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 41, 'episodic_explored_area': 0.00713} 
163840 216.96875 0.0 0.0 9.12 0.003525 0.0017596 0.0032625 0.0039162 -0.0084513 0.001331 0.6948032 1.1551746 12.4311928 0.0066706 0.917414 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 41, 'episodic_explored_area': 0.00711} 
163968 217.08594 0.0 0.0 11.05 0.0035137 0.0018711 0.0033363 0.0035268 -0.0077717 0.0013434 0.6971131 1.1561644 12.2330624 0.0062742 0.9156559 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 41, 'episodic_explored_area': 0.0072} 
164096 217.17188 0.0 0.0 10.93 0.0034173 0.0016909 0.0032318 0.0036133 -0.0081634 0.0011365 0.6982595 1.1684026 12.304965 0.0063686 0.9035555 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 41, 'episodic_explored_area': 0.0072} 
164224 217.29688 0.0 0.0 9.08 0.0033997 0.0016067 0.0033173 0.0040314 -0.0085352 0.0012913 0.6988289 1.1604866 12.6965494 0.0062622 0.9160656 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 41, 'episodic_explored_area': 0.00734} 
164352 217.4375 0.0 0.0 10.55 0.0032558 0.0016062 0.0033782 0.0041367 -0.0090281 0.0013377 0.6950039 1.1721624 12.4762168 0.0060356 0.9177811 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 41, 'episodic_explored_area': 0.00753} 
164480 217.55469 0.0 0.0 8.39 0.0031726 0.0015957 0.0034117 0.0038252 -0.0083887 0.0012629 0.6969124 1.1612478 12.1735483 0.0058767 0.9160191 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 38, 'episodic_explored_area': 0.00747} 
164608 217.6875 0.0 0.0 7.62 0.0030957 0.0015869 0.0033542 0.0040045 -0.0092381 0.0014352 0.6936919 1.1580802 12.3201507 0.0057678 0.9124789 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 38, 'episodic_explored_area': 0.00732} 
164736 217.82031 0.0 0.0 8.19 0.0030856 0.0015499 0.003306 0.004094 -0.0086764 0.0012678 0.6940256 1.1572523 11.7680852 0.0058951 0.921546 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 38, 'episodic_explored_area': 0.00733} 
164864 217.98438 0.0 0.0 8.84 0.0031166 0.0016953 0.0034994 0.0041956 -0.0073732 0.0012772 0.6939909 1.1617663 10.9026868 0.0058958 0.926359 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 38, 'episodic_explored_area': 0.0072} 
164992 218.10938 0.0 0.0 7.99 0.0033494 0.0021433 0.0036583 0.0038163 -0.0086565 0.0012666 0.6929242 1.1514948 10.5373568 0.0058453 0.9290774 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 38, 'episodic_explored_area': 0.00702} 
165120 218.26562 0.0 0.0 7.52 0.0032195 0.0020391 0.003564 0.0040491 -0.0074896 0.0014275 0.6945148 1.1489187 10.2030367 0.0059417 0.9340517 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 41, 'episodic_explored_area': 0.00688} 
165248 218.41406 0.0 0.0 7.44 0.0032283 0.0017538 0.0036135 0.003892 -0.0096391 0.0012027 0.6937298 1.1437396 9.68529 0.0059676 0.939611 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 41, 'episodic_explored_area': 0.00699} 
165376 218.57812 0.0 0.0 8.6 0.0030545 0.001713 0.0038568 0.0043353 -0.0084011 0.0013655 0.6884254 1.1490163 9.307377 0.0056772 0.9455856 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 41, 'episodic_explored_area': 0.00704} 
165504 218.65625 0.0 0.0 9.53 0.0032362 0.0017474 0.0035162 0.0034036 -0.0081521 0.0011647 0.6926904 1.1435505 9.6738833 0.0058662 0.9395302 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00688} 
165632 218.75781 0.0 0.0 8.16 0.0033561 0.0018039 0.00347 0.0035611 -0.0098002 0.001215 0.6914897 1.1466525 9.979335 0.0063423 0.9406091 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.0069} 
165760 218.92969 0.0 0.0 8.75 0.0033924 0.001786 0.0036568 0.0041994 -0.0083849 0.0014877 0.6949775 1.144319 10.0990346 0.0062295 0.9370315 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00695} 
165888 219.08594 0.0 0.0 9.34 0.0034058 0.0018849 0.0038069 0.00424 -0.0091037 0.0015292 0.6921864 1.1466023 10.1439451 0.0062513 0.942676 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00696} 
166016 219.19531 0.0 0.0 7.67 0.0034092 0.001856 0.0035171 0.0034368 -0.0088945 0.0012421 0.6887468 1.1435374 9.8934914 0.0061552 0.9424122 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00702} 
166144 219.28906 0.0 0.0 9.01 0.0034978 0.0018614 0.0034958 0.0033201 -0.0086928 0.0011848 0.6883931 1.1365683 9.935545 0.0066381 0.9392161 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 39, 'episodic_explored_area': 0.00699} 
166272 219.38281 0.0 0.0 9.53 0.0036844 0.0018236 0.0035423 0.0034383 -0.0089304 0.0012309 0.6876674 1.1386907 10.3183892 0.0070267 0.9299137 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 39, 'episodic_explored_area': 0.00681} 
166400 219.55469 0.0 0.0 8.94 0.0038612 0.0018418 0.0037474 0.0040227 -0.0079498 0.0016165 0.6859213 1.1400739 10.6093563 0.0070786 0.933383 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 39, 'episodic_explored_area': 0.0068} 
166528 219.625 0.0 0.0 7.33 0.0039284 0.0019206 0.0034312 0.0031579 -0.0093157 0.0013207 0.6877369 1.1380486 10.7684469 0.0071432 0.9285822 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 39, 'episodic_explored_area': 0.00674} 
166656 219.73438 0.0 0.0 8.5 0.0038549 0.0019411 0.003215 0.0030345 -0.008447 0.0012512 0.6884417 1.1466776 11.3148855 0.0073291 0.9263773 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00654} 
166784 219.85156 0.0 0.0 6.52 0.0039765 0.0019878 0.0033081 0.0032547 -0.008283 0.0013676 0.6923976 1.1457474 11.5031329 0.0073108 0.9291378 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00652} 
166912 220.04688 0.0 0.0 8.99 0.0038935 0.0019587 0.0036623 0.0037573 -0.0076164 0.0017215 0.6877294 1.1466756 11.3525943 0.007123 0.9322982 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00681} 
167040 220.16406 0.0 0.0 9.46 0.0037587 0.00184 0.0034893 0.0032393 -0.0085904 0.0015018 0.6877305 1.1478339 10.4463848 0.0067562 0.9380105 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00692} 
167168 220.27344 0.0 0.0 8.63 0.0036348 0.0017914 0.0034686 0.0029313 -0.0083844 0.0013385 0.6914873 1.1454407 10.3380913 0.0068339 0.9320882 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00699} 
167296 220.35938 0.0 0.0 8.8 0.0037706 0.0019545 0.0034345 0.0028316 -0.0088057 0.0012728 0.6891371 1.1376186 10.4677298 0.0071055 0.9371653 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00711} 
167424 220.48438 0.0 0.0 8.27 0.0038462 0.002236 0.003606 0.0032539 -0.0079329 0.0014415 0.6860599 1.1316125 10.5628313 0.0069191 0.9348637 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00731} 
167552 220.65625 0.0 0.0 8.2 0.0036596 0.0024053 0.0038823 0.0035348 -0.0084557 0.0017784 0.6881638 1.1285863 10.5484655 0.0066971 0.9375998 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00754} 
167680 220.75 0.0 0.0 8.69 0.0035787 0.0018532 0.0037648 0.0031812 -0.009684 0.0012676 0.6870395 1.1322167 10.5267449 0.0066435 0.9379167 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00763} 
167808 220.89062 0.0 0.0 9.38 0.0038058 0.0022789 0.0038208 0.0034445 -0.0083403 0.0017017 0.6896708 1.1329121 10.5094495 0.0067837 0.929826 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00756} 
167936 221.02344 0.0 0.0 8.22 0.0037486 0.0021552 0.0038001 0.0032357 -0.0085967 0.0016184 0.6904041 1.137694 9.9431441 0.0067384 0.9346155 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00747} 
168064 221.22656 0.0 0.0 8.06 0.0037452 0.0027516 0.0039383 0.0039101 -0.0087676 0.0019595 0.6896366 1.1274924 9.1722403 0.0067158 0.948033 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00742} 
168192 221.39062 0.0 0.0 9.2 0.003858 0.0022849 0.0039635 0.0038772 -0.0085016 0.0017628 0.6876847 1.1241382 9.0336577 0.0066758 0.9490829 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00713} 
168320 221.50781 0.0 0.0 9.81 0.0037146 0.00199 0.0036613 0.0033202 -0.0084261 0.0015436 0.6863381 1.1190732 9.1418301 0.0067826 0.943588 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00717} 
168448 221.65625 0.0 0.0 9.59 0.003662 0.0018426 0.0036569 0.0034878 -0.0082035 0.0016071 0.6881295 1.1273892 9.7300206 0.0068977 0.9313023 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00687} 
168576 221.71875 0.0 0.0 9.53 0.0039694 0.0018883 0.0032666 0.0029735 -0.0084467 0.0012888 0.6899123 1.1285734 10.0255774 0.0077712 0.9244953 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00678} 
168704 221.875 0.0 0.0 7.55 0.0042481 0.0020742 0.003749 0.0037533 -0.0078532 0.0016991 0.6900134 1.1354827 10.32608 0.0080591 0.9235913 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00646} 
168832 221.92969 0.0 0.0 7.9 0.0047874 0.0024228 0.0031433 0.0026331 -0.0101416 0.0013026 0.6904638 1.1377172 11.2183097 0.0085127 0.9156593 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00637} 
168960 222.02344 0.0 0.0 7.85 0.0049335 0.0022928 0.0029117 0.0026488 -0.0086338 0.0015645 0.6956036 1.1395615 12.2495465 0.0091012 0.8988706 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00631} 
169088 222.14062 0.0 0.0 8.55 0.0049215 0.0022666 0.0032962 0.0030323 -0.008635 0.0017346 0.6962169 1.1340915 13.0076093 0.0081423 0.8825058 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 41, 'episodic_explored_area': 0.00642} 
169216 222.32031 0.0 0.0 8.74 0.0043305 0.0021657 0.0033099 0.0036252 -0.0081363 0.0020009 0.6974196 1.133239 12.2391184 0.0077846 0.8988582 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 41, 'episodic_explored_area': 0.00631} 
169344 222.45312 0.0 0.0 9.31 0.0041696 0.0018649 0.0029552 0.0030538 -0.0079446 0.0016962 0.6933557 1.1407872 11.6005145 0.0074401 0.9009105 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 41, 'episodic_explored_area': 0.00648} 
169472 222.57812 0.0 0.0 8.98 0.0041774 0.0023219 0.0029113 0.0029272 -0.0085658 0.0017111 0.6922805 1.140289 10.9017437 0.007708 0.9131478 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 41, 'episodic_explored_area': 0.00637} 
169600 222.71875 0.0 0.0 9.55 0.0042623 0.0018404 0.0031297 0.0035076 -0.0083304 0.0017071 0.6892928 1.1508817 10.8711964 0.0078795 0.9134934 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 41, 'episodic_explored_area': 0.00612} 
169728 222.85938 0.0 0.0 8.95 0.0043394 0.0019505 0.0030604 0.0031645 -0.0088278 0.0016889 0.6926417 1.1530448 10.6811249 0.0077352 0.9172888 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 41, 'episodic_explored_area': 0.00608} 
169856 223.01562 0.0 0.0 9.19 0.0043551 0.0022464 0.00311 0.0036474 -0.0073685 0.0017477 0.6897296 1.1571316 11.2353222 0.0077628 0.9102433 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 41, 'episodic_explored_area': 0.00573} 
169984 223.15625 0.0 0.0 7.91 0.0040458 0.0017508 0.0029789 0.0034753 -0.0075308 0.0015655 0.6888075 1.1527204 11.4901842 0.0073809 0.9068288 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 44, 'episodic_explored_area': 0.00559} 
170112 223.23438 0.0 0.0 9.04 0.0040643 0.0018884 0.002933 0.0030093 -0.0086352 0.0012931 0.6909955 1.1532701 11.2212504 0.0076833 0.9133492 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 44, 'episodic_explored_area': 0.00555} 
170240 223.38281 0.0 0.0 9.24 0.004254 0.0022119 0.0033728 0.003759 -0.0066172 0.0016368 0.6871997 1.1588581 11.8787704 0.0076399 0.9180757 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00531} 
170368 223.5 0.0 0.0 8.99 0.0042127 0.0019571 0.003158 0.0031416 -0.0093571 0.0014792 0.6947544 1.1540068 11.8735847 0.0076144 0.9059588 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00538} 
170496 223.60938 0.0 0.0 8.99 0.0040996 0.0018116 0.003227 0.0034587 -0.0082506 0.001377 0.6920904 1.1493854 11.733421 0.0077059 0.9109859 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00546} 
170624 223.76562 0.0 0.0 8.37 0.003989 0.0018105 0.0033866 0.0033848 -0.0086574 0.0013891 0.6918901 1.1528409 11.911912 0.0071403 0.9194564 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00551} 
170752 223.89062 0.0 0.0 8.22 0.0037842 0.0017211 0.0034003 0.0033472 -0.0075788 0.0014675 0.6849524 1.1586908 11.6901597 0.0069095 0.9191636 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00582} 
170880 223.9375 0.0 0.0 8.11 0.0039448 0.0017994 0.0030629 0.0024865 -0.008972 0.001077 0.6859406 1.1506342 11.9111438 0.0076052 0.9212949 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00576} 
171008 224.0625 0.0 0.0 9.3 0.0041735 0.0018529 0.0034649 0.0035139 -0.0070553 0.0014686 0.6911253 1.1400943 12.5399604 0.0076783 0.9100104 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00568} 
171136 224.17188 0.0 0.0 8.6 0.0041351 0.0018064 0.0032953 0.0029428 -0.0086189 0.0013675 0.6890531 1.1448489 13.0537135 0.0076717 0.906825 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00568} 
171264 224.30469 0.0 0.0 10.0 0.0042636 0.0018214 0.0033739 0.00336 -0.0094354 0.0015416 0.694712 1.1566871 13.0848378 0.0081919 0.9095234 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00568} 
171392 224.36719 0.0 0.0 7.65 0.0043781 0.0022243 0.0031423 0.0026018 -0.0101854 0.0011558 0.6933174 1.1467132 13.5937625 0.0081761 0.9085388 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.0058} 
171520 224.51562 0.0 0.0 8.35 0.0045694 0.00226 0.0036131 0.0035636 -0.0085328 0.0015939 0.6903081 1.1592738 13.537964 0.0087047 0.9086118 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00587} 
171648 224.59375 0.0 0.0 10.0 0.0047205 0.0021844 0.003514 0.0030432 -0.008213 0.001481 0.6854074 1.1530693 13.942647 0.0089397 0.9073549 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.0058} 
171776 224.6875 0.0 0.0 9.98 0.0049319 0.0021512 0.0035291 0.003166 -0.0103029 0.0014199 0.6904803 1.1596916 13.1830206 0.0092445 0.9141598 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00574} 
171904 224.80469 0.0 0.0 8.02 0.0050366 0.002227 0.0035938 0.0031644 -0.0087309 0.0017034 0.6900672 1.1551132 15.0344975 0.0090503 0.8857605 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00568} 
172032 224.99219 0.0 0.0 9.82 0.0048343 0.002477 0.0037388 0.0035792 -0.0083741 0.00204 0.6949913 1.160502 14.4816053 0.0084656 0.8950748 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00574} 
172160 225.125 0.0 0.0 8.44 0.0046192 0.0027402 0.0034687 0.0034288 -0.009223 0.0018307 0.690707 1.1569238 14.2418052 0.0083249 0.9024574 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00556} 
