0 0.0 0.0 0.0 0.39 0.0153794 0.0 7.6e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
301568 322.65625 0.0 0.0 6.86 0.0053027 0.0022002 0.0002552 0.0003798 -0.0076855 0.0012553 0.6776567 1.0957851 15.899493 0.0088577 0.8968011 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00273} 
301696 322.78125 0.0 0.0 8.79 0.0051027 0.0022846 0.0002466 0.0003615 -0.0075239 0.0011542 0.6781883 1.1039353 15.3325975 0.0087314 0.8996711 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00265} 
301824 322.9375 0.0 0.0 8.23 0.0050381 0.0024619 0.0002547 0.0003955 -0.0072676 0.0011112 0.6776281 1.1081625 14.8432503 0.0086342 0.9038705 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00271} 
301952 323.03125 0.0 0.0 7.09 0.0050268 0.0022044 0.0002248 0.0003345 -0.0073764 0.0009859 0.6770379 1.1106135 14.5122653 0.0083437 0.9090994 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0029} 
302080 323.11719 0.0 0.0 7.46 0.004985 0.0020754 0.0002238 0.0003208 -0.0063599 0.0009393 0.6752653 1.1043132 14.1047857 0.0085627 0.9044891 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00303} 
302208 323.21094 0.0 0.0 7.21 0.0049774 0.0020343 0.0002228 0.0003337 -0.0062825 0.0008718 0.6709801 1.1096156 14.4476692 0.008797 0.9081701 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00305} 
302336 323.32812 0.0 0.0 7.62 0.0052667 0.0019785 0.0002328 0.000393 -0.0071702 0.0009274 0.6732176 1.106633 14.485798 0.0092417 0.9047762 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00293} 
302464 323.39844 0.0 0.0 6.49 0.0054049 0.0020899 0.0002238 0.0003444 -0.0071519 0.0008833 0.6780583 1.1120677 14.3327285 0.0091864 0.9052476 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00298} 
302592 323.46094 0.0 0.0 5.25 0.00536 0.0021391 0.0002154 0.000315 -0.0056679 0.0008677 0.675891 1.1157247 14.4161759 0.0092045 0.9044718 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00302} 
302720 323.53125 0.0 0.0 7.7 0.005364 0.0020815 0.0002122 0.0003208 -0.0051149 0.0008374 0.6770235 1.1129085 14.5621545 0.0094705 0.9053947 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00311} 
302848 323.59375 0.0 0.0 6.7 0.0054641 0.0019441 0.0002197 0.0003391 -0.0055056 0.0008358 0.6764028 1.113932 15.6288146 0.0095155 0.8859836 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00309} 
302976 323.61719 0.0 0.0 6.99 0.0056106 0.0019724 0.0001964 0.0002136 -0.0059578 0.0007194 0.6736078 1.1122119 16.2174627 0.0099684 0.8848349 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00316} 
303104 323.67969 0.0 0.0 8.46 0.0058994 0.0020295 0.0002169 0.0003006 -0.0059031 0.0008163 0.6747457 1.1118336 16.6662518 0.0103396 0.8818951 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00321} 
303232 323.76562 0.0 0.0 7.79 0.0060638 0.0023712 0.0002347 0.0003872 -0.0069958 0.0009034 0.6749707 1.1227731 16.4382109 0.0104906 0.8731054 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00322} 
303360 323.875 0.0 0.0 8.39 0.0057638 0.0019403 0.0002323 0.0003707 -0.0061582 0.001085 0.6754402 1.122708 16.3258618 0.0102889 0.8805359 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00329} 
303488 323.95312 0.0 0.0 8.87 0.0057093 0.0020778 0.0002465 0.0003536 -0.0057362 0.0009004 0.674895 1.1264023 15.44513 0.0098764 0.8893651 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00327} 
303616 324.02344 0.0 0.0 9.06 0.0056596 0.0023124 0.0002264 0.000303 -0.0069599 0.000925 0.6775124 1.12434 15.3245643 0.0103054 0.8969863 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00333} 
303744 324.07031 0.0 0.0 7.91 0.0062849 0.0023167 0.0002375 0.0003057 -0.0060644 0.0008789 0.6776468 1.1253521 15.5215419 0.0103582 0.8932526 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00341} 
303872 324.14844 0.0 0.0 7.85 0.005978 0.0022029 0.0002254 0.0002952 -0.0056344 0.0009783 0.6753751 1.1293461 15.983808 0.0100477 0.8885758 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00329} 
304000 324.21875 0.0 0.0 6.69 0.0057982 0.002109 0.000209 0.0003144 -0.0042049 0.0009555 0.6775161 1.1287376 15.2144864 0.0103127 0.8961444 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00336} 
304128 324.29688 0.0 0.0 7.41 0.0058442 0.0019826 0.0002259 0.0003395 -0.005665 0.0009433 0.6772182 1.1210289 17.1327966 0.0101387 0.8794432 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00336} 
304256 324.41406 0.0 0.0 7.39 0.0058353 0.0022296 0.0002426 0.0004382 -0.0071598 0.001038 0.6764202 1.1281301 16.5040036 0.0100493 0.8891968 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00334} 
304384 324.52344 0.0 0.0 7.0 0.0056625 0.001984 0.0002309 0.0003755 -0.0070002 0.0010997 0.6742341 1.123042 16.9906135 0.009282 0.8759765 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00326} 
304512 324.59375 0.0 0.0 8.19 0.005267 0.0018447 0.0002071 0.0003416 -0.0068067 0.0009338 0.6749669 1.1213807 15.9656286 0.0091966 0.8914629 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00328} 
304640 324.65625 0.0 0.0 8.51 0.0055516 0.0029767 0.0002072 0.0003274 -0.0059173 0.0009486 0.6722345 1.1116437 15.6330627 0.0098391 0.898558 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00308} 
304768 324.74219 0.0 0.0 6.55 0.0054484 0.0021552 0.0002072 0.0003116 -0.0058571 0.0010205 0.6724408 1.1249014 17.1454676 0.0098166 0.8861163 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00304} 
304896 324.82031 0.0 0.0 6.44 0.0057956 0.0021049 0.0002149 0.0003465 -0.0063948 0.0010058 0.6767103 1.119439 17.9794436 0.0100613 0.865441 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.003} 
305024 324.88281 0.0 0.0 6.11 0.0059945 0.0021766 0.0002105 0.0002848 -0.0074251 0.0008993 0.6755054 1.1163714 17.9071925 0.0096205 0.8728406 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00305} 
305152 324.97656 0.0 0.0 8.93 0.0056626 0.0021252 0.0002134 0.0003564 -0.0071001 0.0010582 0.6746148 1.1131588 18.3326589 0.010048 0.8692312 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.003} 
305280 325.09375 0.0 0.0 7.83 0.0057041 0.0021933 0.0002498 0.0004185 -0.007061 0.0010206 0.6813846 1.1245146 18.2067696 0.0094838 0.8693702 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00298} 
305408 325.25 0.0 0.0 7.56 0.0051542 0.0019314 0.0002457 0.000455 -0.0068639 0.0011073 0.6774649 1.1232631 16.5094105 0.0090601 0.8896878 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00278} 
305536 325.34375 0.0 0.0 7.22 0.0050918 0.0017964 0.0002103 0.0003671 -0.0064012 0.0009187 0.6774291 1.1204346 16.8168058 0.0089474 0.890582 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00278} 
305664 325.42188 0.0 0.0 7.94 0.0052955 0.0024331 0.0002009 0.0003076 -0.0062124 0.0008752 0.6757691 1.1190423 17.2590898 0.0094154 0.8873325 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00272} 
305792 325.48438 0.0 0.0 8.5 0.0054854 0.0021751 0.0001924 0.0002933 -0.0065824 0.0008349 0.6775301 1.1145508 16.4516841 0.009812 0.892583 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00275} 
305920 325.53125 0.0 0.0 8.53 0.0057467 0.0021453 0.0001769 0.0002239 -0.0057998 0.0007916 0.6738638 1.1065012 16.7789458 0.0097735 0.8890648 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.0027} 
306048 325.60938 0.0 0.0 7.76 0.0056837 0.0021951 0.0001817 0.0002408 -0.0047053 0.0008619 0.6757034 1.1135573 16.545376 0.0098052 0.894933 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00284} 
306176 325.67188 0.0 0.0 7.37 0.0057753 0.0021902 0.0002006 0.0003163 -0.0073617 0.0007874 0.6765196 1.1092315 17.4764421 0.0094732 0.8822654 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00276} 
306304 325.75 0.0 0.0 7.33 0.0054857 0.0019267 0.0001912 0.0003006 -0.007094 0.0008504 0.6719637 1.1154145 16.9345128 0.0093165 0.8878197 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00281} 
306432 325.78125 0.0 0.0 8.31 0.0054513 0.0020676 0.0001923 0.0002667 -0.005788 0.0007408 0.6755196 1.1293277 16.750999 0.008763 0.8931253 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00281} 
306560 325.89062 0.0 0.0 9.3 0.005045 0.0018629 0.0002083 0.0003997 -0.0064906 0.0009228 0.6749729 1.1240954 16.5257048 0.0092112 0.897662 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00278} 
306688 326.00781 0.0 0.0 7.56 0.0052541 0.0018766 0.0002189 0.0003402 -0.0062784 0.0009237 0.6744332 1.12279 16.9008545 0.008699 0.8902618 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00274} 
306816 326.08594 0.0 0.0 7.67 0.0050443 0.0018237 0.0001941 0.000339 -0.0065108 0.0008503 0.6713704 1.1171691 17.248983 0.0088079 0.889983 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00268} 
306944 326.16406 0.0 0.0 7.98 0.0052313 0.0019823 0.0001814 0.0002935 -0.0064979 0.0007927 0.6744827 1.116606 17.4415683 0.0090983 0.8909261 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00259} 
307072 326.24219 0.0 0.0 7.79 0.0053078 0.0023709 0.0001889 0.0003183 -0.0067431 0.0008954 0.6749247 1.1191185 18.2513006 0.0094623 0.881268 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00259} 
307200 326.32031 0.0 0.0 7.0 0.0054379 0.0019809 0.0002052 0.0003383 -0.0054228 0.00088 0.6739959 1.1198048 18.5200626 0.0095595 0.8786405 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00272} 
307328 326.375 0.0 0.0 6.24 0.0055543 0.0019696 0.0001814 0.0002808 -0.0042612 0.0007345 0.6774919 1.1250066 19.9263218 0.0096421 0.8710181 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00271} 
307456 326.44531 0.0 0.0 7.28 0.005649 0.001927 0.0001787 0.0002914 -0.0049519 0.0007795 0.6767891 1.1224724 19.1479271 0.0099227 0.8780741 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00269} 
307584 326.49219 0.0 0.0 7.35 0.0058347 0.0018452 0.0001742 0.0002499 -0.0046206 0.0007807 0.6759651 1.123715 18.7526847 0.0101733 0.882493 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00266} 
307712 326.57812 0.0 0.0 7.31 0.0058937 0.0020829 0.0001981 0.0003256 -0.004841 0.0009014 0.6712058 1.1210247 18.3777933 0.0107942 0.8870123 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00277} 
307840 326.60938 0.0 0.0 7.05 0.0063846 0.0023217 0.0001778 0.0002201 -0.0053003 0.0008197 0.6723531 1.1214444 18.2216445 0.0107243 0.8903241 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00279} 
307968 326.63281 0.0 0.0 7.12 0.0062702 0.0021995 0.0001788 0.0002272 -0.0041833 0.0008092 0.6751009 1.1332418 18.2334783 0.0117577 0.8899615 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00279} 
308096 326.67188 0.0 0.0 7.06 0.0068431 0.0025238 0.0002097 0.0002586 -0.0045433 0.0008678 0.675189 1.1313425 18.4840471 0.0118532 0.8854245 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00279} 
308224 326.73438 0.0 0.0 6.68 0.0069525 0.002615 0.0002158 0.0002459 -0.0055601 0.0010928 0.6756403 1.1309601 19.4162936 0.011608 0.8767722 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00277} 
308352 326.75781 0.0 0.0 6.56 0.0066467 0.0024921 0.0001904 0.0001606 -0.0032969 0.0008897 0.6768076 1.1270455 19.2687118 0.0114189 0.8836022 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00285} 
308480 326.82812 0.0 0.0 7.73 0.0065651 0.0028013 0.0002008 0.0002535 -0.0050673 0.001083 0.676722 1.1356367 18.3104214 0.0112568 0.8932837 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00294} 
308608 326.85938 0.0 0.0 8.51 0.00644 0.0023319 0.0001801 0.0001739 -0.0057938 0.0009825 0.6763989 1.1313002 19.0249276 0.0110234 0.8896445 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00287} 
308736 326.88281 0.0 0.0 7.21 0.0061488 0.0022761 0.0001645 0.0001612 -0.0041734 0.000962 0.6769074 1.1393534 19.1128744 0.0113264 0.88164 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00286} 
308864 326.91406 0.0 0.0 7.77 0.0061315 0.0020586 0.0001679 0.0002225 -0.0037808 0.0009373 0.6788836 1.1332809 19.4551337 0.0106061 0.8831077 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00294} 
308992 326.9375 0.0 0.0 9.01 0.0061446 0.0021198 0.0001641 0.0001916 -0.0042003 0.0008726 0.6793787 1.1346592 19.453846 0.0109685 0.8840164 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00298} 
309120 326.97656 0.0 0.0 7.47 0.0066431 0.0026848 0.0001685 0.0002192 -0.0054279 0.0010913 0.6737317 1.1302209 19.5943356 0.0117523 0.8827991 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00292} 
309248 327.01562 0.0 0.0 7.0 0.0068955 0.0026397 0.0001672 0.0002229 -0.006141 0.0010233 0.6789709 1.1362045 19.0975238 0.0119146 0.8926648 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00304} 
309376 327.07031 0.0 0.0 8.42 0.0065863 0.0024672 0.0001793 0.0002499 -0.0054993 0.0010631 0.6771119 1.132286 19.0460031 0.0110591 0.8879486 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00309} 
309504 327.125 0.0 0.0 9.15 0.0063416 0.002356 0.0001809 0.0002544 -0.0040627 0.0010841 0.6804837 1.1411507 19.4736658 0.0105891 0.881298 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00308} 
309632 327.17969 0.0 0.0 7.5 0.0059904 0.0021052 0.0001827 0.0002654 -0.0046318 0.0010526 0.6770969 1.1400689 19.5348534 0.0101315 0.8890297 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00309} 
309760 327.24219 0.0 0.0 7.9 0.0056881 0.0020449 0.0001841 0.0002977 -0.0054276 0.0011212 0.6762805 1.1422357 19.4161815 0.0100631 0.8887504 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0031} 
309888 327.32031 0.0 0.0 9.44 0.0056703 0.002106 0.0001921 0.0003445 -0.0073076 0.0011074 0.6715926 1.1514261 19.2556901 0.0097885 0.8921818 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00305} 
310016 327.39062 0.0 0.0 6.86 0.0054953 0.0020199 0.0001801 0.0002641 -0.0062755 0.0010768 0.6746161 1.1529021 19.9638281 0.0096043 0.8852259 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00305} 
310144 327.46094 0.0 0.0 6.8 0.0054592 0.0021141 0.0001954 0.0003306 -0.0065657 0.0010475 0.67558 1.1483083 19.0679341 0.0096283 0.8907602 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00313} 
310272 327.48438 0.0 0.0 7.42 0.0054953 0.0019284 0.0001689 0.0002037 -0.0051601 0.0008944 0.6783062 1.1472483 20.2426001 0.0094492 0.8824081 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00306} 
310400 327.53906 0.0 0.0 7.28 0.0053934 0.0024547 0.000173 0.0002597 -0.0047404 0.0009968 0.6773831 1.1515499 20.50291 0.0096798 0.8768458 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00307} 
310528 327.60156 0.0 0.0 7.87 0.0055842 0.0021836 0.0001897 0.0002949 -0.0056314 0.0009497 0.6783632 1.1602245 19.9214053 0.0096862 0.8824703 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00315} 
310656 327.67188 0.0 0.0 7.21 0.0055509 0.0021369 0.0001994 0.0003215 -0.0062902 0.0008636 0.6810348 1.1567885 21.4829826 0.0094641 0.865018 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00323} 
310784 327.75781 0.0 0.0 6.98 0.0052544 0.0022221 0.0002143 0.0004174 -0.0066581 0.000929 0.6811102 1.1601803 21.7175285 0.0087888 0.8660745 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00325} 
310912 327.83594 0.0 0.0 7.74 0.0050682 0.0023484 0.0001951 0.00036 -0.0079734 0.0008967 0.678225 1.1507547 21.8581504 0.0086829 0.8679561 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00313} 
311040 327.89844 0.0 0.0 8.0 0.0052744 0.0037127 0.0001671 0.0003186 -0.0049085 0.0008925 0.6811039 1.1495816 22.5492453 0.0094215 0.8637063 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00311} 
311168 327.98438 0.0 0.0 9.41 0.0056301 0.0032275 0.0002009 0.000355 -0.007315 0.0010317 0.6756864 1.1401811 22.4824952 0.009699 0.8546981 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 22, 'episodic_explored_area': 0.00319} 
311296 328.03906 0.0 0.0 7.57 0.0059256 0.0036412 0.0001869 0.0002621 -0.0041748 0.0010059 0.6778918 1.1413824 21.9155446 0.0095614 0.8642317 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 1, 'episodic_explored_area': 0.00317} 
311424 328.14062 0.0 0.0 6.52 0.0053473 0.0021435 0.0002004 0.0003666 -0.006908 0.0010043 0.6754929 1.1395142 20.538493 0.008838 0.8871278 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 1, 'episodic_explored_area': 0.00312} 
311552 328.1875 0.0 0.0 7.26 0.0051044 0.0023704 0.0001661 0.0002612 -0.0073295 0.0008973 0.6761197 1.1454825 20.4302591 0.0088157 0.8812002 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00315} 
311680 328.23438 0.0 0.0 7.04 0.0049148 0.0020355 0.0001516 0.0002181 -0.0070792 0.0008998 0.6806376 1.144763 21.130334 0.0090016 0.8797656 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00328} 
311808 328.33594 0.0 0.0 7.47 0.0052086 0.0023006 0.0001999 0.0003798 -0.0068503 0.0009625 0.6752629 1.1453778 20.6231623 0.0089723 0.8853533 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0033} 
311936 328.42969 0.0 0.0 7.66 0.0050473 0.0021734 0.0001954 0.0003563 -0.0058685 0.0008807 0.6772061 1.1493143 19.7551606 0.0087294 0.8828279 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00303} 
312064 328.51562 0.0 0.0 8.5 0.0050404 0.0020985 0.0001897 0.0003356 -0.0060791 0.0009477 0.6767844 1.1399279 19.8930516 0.0086807 0.882168 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00327} 
312192 328.63281 0.0 0.0 7.5 0.0052304 0.0029471 0.0002188 0.0004255 -0.0068444 0.0010636 0.6769406 1.1393122 18.6264452 0.0085871 0.8960914 {} {'explored_rooms_count': 213, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00337} 
