0 0.0 0.0 0.0 0.38 0.0188243 0.0 0.0002 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
206336 182.98438 0.0 0.0 4.15 0.0118654 0.0071001 0.0048152 0.0028863 -0.0038317 0.0076411 0.7239298 0.9475097 0.2162777 0.0195466 0.8980716 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00193} 
206464 183.0 0.0 0.0 4.13 0.0115478 0.0067779 0.005161 0.0028469 -0.0033586 0.0075013 0.7202015 0.9427708 0.2395581 0.0192599 0.8853535 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00192} 
206592 183.02344 0.0 0.0 4.14 0.0119287 0.0068157 0.004804 0.0028944 -0.0027965 0.0072583 0.7304425 0.9459868 0.247772 0.01966 0.8802915 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00193} 
206720 183.10156 0.0 0.0 4.04 0.0121897 0.0083771 0.0049702 0.0029433 -0.0027561 0.0099577 0.7250601 0.9468513 0.251697 0.0196822 0.8800801 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00202} 
206848 183.14844 0.0 0.0 4.08 0.0116265 0.0072485 0.0044795 0.002901 -0.0034026 0.0080093 0.7299923 0.9467054 0.2516391 0.0191885 0.8796199 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00202} 
206976 183.17188 0.0 0.0 4.14 0.0115899 0.0074978 0.0043237 0.0028793 -0.0026638 0.0069479 0.7266034 0.9397433 0.2546099 0.0193273 0.8771126 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.002} 
207104 183.24219 0.0 0.0 4.05 0.0132355 0.0126725 0.0048198 0.0027902 -0.0012887 0.0104323 0.7323699 0.944911 0.2444167 0.0207174 0.8837003 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00202} 
207232 183.29688 0.0 0.0 4.2 0.0127661 0.008413 0.0048723 0.0029186 -0.0028749 0.0093598 0.7330313 0.9599256 0.248018 0.0202694 0.8840065 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00207} 
207360 183.35156 0.0 0.0 4.16 0.0121717 0.0070593 0.0051179 0.0029665 -0.0030053 0.0093013 0.7330108 0.9434641 0.2376907 0.0201836 0.888158 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00209} 
207488 183.42188 0.0 0.0 4.16 0.0128996 0.0104541 0.0054447 0.0028802 -0.002718 0.0102983 0.7269286 0.9432974 0.2312883 0.020397 0.8905333 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00211} 
207616 183.51562 0.0 0.0 4.18 0.0121264 0.0071927 0.0054322 0.002853 -0.00449 0.0103536 0.7199518 0.9438388 0.2207589 0.0200551 0.894858 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.0021} 
207744 183.5625 0.0 0.0 4.14 0.0119156 0.0072008 0.0052581 0.0028935 -0.0026354 0.0095836 0.721232 0.9351945 0.2201377 0.0203958 0.8968266 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.0021} 
207872 183.64062 0.0 0.0 4.1 0.0116197 0.007327 0.0048163 0.0027605 -0.0033177 0.0092708 0.722197 0.9518132 0.2266473 0.020572 0.8932061 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00218} 
208000 183.73438 0.0 0.0 4.06 0.0117909 0.0069145 0.0053709 0.0028076 -0.0029841 0.0100034 0.7252396 0.9520444 0.2416474 0.0201227 0.8859337 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00213} 
208128 183.75781 0.0 0.0 4.01 0.0117256 0.0072124 0.005403 0.0027917 -0.0035193 0.0084122 0.7228196 0.9472102 0.2522966 0.0198938 0.8796914 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00214} 
208256 183.80469 0.0 0.0 4.23 0.0119691 0.0096084 0.0052294 0.0028416 -0.0023713 0.0089568 0.7223136 0.9392061 0.2462227 0.0202207 0.8817936 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00217} 
208384 183.875 0.0 0.0 4.34 0.0120708 0.0081122 0.0053972 0.0027598 -0.0038803 0.0097858 0.7199215 0.9486187 0.2576828 0.0203052 0.8760403 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00224} 
208512 183.92188 0.0 0.0 4.17 0.0123226 0.0076156 0.005106 0.0028333 -0.0035023 0.0085388 0.7206427 0.9420378 0.2627397 0.0211682 0.8745249 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00226} 
208640 183.94531 0.0 0.0 4.14 0.0127756 0.0081613 0.0054716 0.0028179 -0.0007134 0.0092192 0.7237468 0.9440878 0.2762985 0.0209048 0.8651508 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00229} 
208768 183.96094 0.0 0.0 4.14 0.0127039 0.0084082 0.0052407 0.0028536 -0.0026401 0.0081627 0.7272325 0.9517152 0.2802415 0.021189 0.8623146 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00233} 
208896 184.04688 0.0 0.0 4.07 0.0122826 0.0073929 0.0053287 0.0028256 -0.003241 0.0097608 0.723286 0.9474708 0.2633284 0.0201835 0.871973 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00238} 
209024 184.15625 0.0 0.0 4.08 0.0131912 0.0132988 0.0054113 0.0028347 -0.0032552 0.0127841 0.7220971 0.9439916 0.2412734 0.0205575 0.8855024 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.0023} 
209152 184.23438 0.0 0.0 4.04 0.0127512 0.0103251 0.005862 0.0028037 -0.0039808 0.0103062 0.7184117 0.9420957 0.2456098 0.0204728 0.8839127 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00219} 
209280 184.27344 0.0 0.0 4.01 0.012371 0.0078949 0.0057296 0.0027646 -0.0027752 0.0101644 0.7214427 0.9419875 0.2655666 0.0206332 0.8743585 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00214} 
209408 184.33594 0.0 0.0 4.05 0.0123978 0.0112631 0.0051816 0.0028799 -0.0017684 0.0109491 0.719977 0.9404787 0.2762598 0.0205705 0.8675425 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00206} 
209536 184.39062 0.0 0.0 4.02 0.0125696 0.0087222 0.0050171 0.0029112 -0.0026721 0.0100984 0.7207158 0.9474615 0.2685758 0.0205216 0.8713529 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00206} 
209664 184.42969 0.0 0.0 4.14 0.0117763 0.0067491 0.0048208 0.0029054 -0.0028025 0.0092841 0.7174088 0.9465737 0.2574818 0.0201142 0.8759967 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00209} 
209792 184.48438 0.0 0.0 4.09 0.0114585 0.0073743 0.0050433 0.0029881 -0.002302 0.0087964 0.71872 0.9473982 0.261206 0.0194643 0.8710147 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.002} 
209920 184.55469 0.0 0.0 4.03 0.0112321 0.0075204 0.0052108 0.0028176 -0.0023717 0.0091815 0.7263913 0.9541899 0.272383 0.0191846 0.8650176 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00195} 
210048 184.59375 0.0 0.0 4.02 0.0112376 0.0073858 0.0050641 0.0027448 -0.0029997 0.0086344 0.7187803 0.9457886 0.2813636 0.0187501 0.8607908 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00197} 
210176 184.6875 0.0 0.0 4.04 0.0113126 0.008104 0.0045672 0.0028934 -0.0008254 0.0103238 0.7166924 0.9464943 0.2927206 0.0189138 0.8548174 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00197} 
210304 184.69531 0.0 0.0 4.0 0.0116937 0.0085003 0.0043502 0.0029302 -0.0026023 0.0072195 0.717053 0.9448197 0.2846224 0.0191827 0.8583368 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00196} 
210432 184.76562 0.0 0.0 4.03 0.0114058 0.008465 0.00504 0.0028737 -0.0018121 0.0093604 0.7182391 0.9448186 0.2868594 0.0188797 0.8571662 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00206} 
210560 184.79688 0.0 0.0 4.0 0.0112371 0.0086387 0.0054485 0.0027475 -0.0032257 0.0078893 0.7186562 0.9425393 0.2939169 0.0190116 0.8510387 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00206} 
210688 184.82031 0.0 0.0 3.99 0.0113619 0.008128 0.004651 0.0027438 -0.003653 0.0084061 0.7179579 0.9491438 0.3148499 0.0192202 0.8430466 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00204} 
210816 184.86719 0.0 0.0 4.01 0.0118212 0.00865 0.0052972 0.0027933 -0.0017987 0.0088934 0.7149298 0.9434958 0.3152931 0.0192749 0.84687 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00196} 
210944 184.95312 0.0 0.0 4.05 0.0138532 0.0148008 0.0047901 0.002931 -0.0033864 0.0139714 0.7185545 0.9417872 0.3307859 0.0207278 0.8414214 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00206} 
211072 185.01562 0.0 0.0 4.13 0.0133071 0.0131152 0.0050976 0.0029642 -0.0023817 0.0123347 0.7204672 0.94078 0.3079375 0.0207153 0.852091 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00218} 
211200 185.14844 0.0 0.0 4.18 0.0143062 0.0116335 0.0052056 0.0029923 -0.0037238 0.0140583 0.7226155 0.94065 0.2901572 0.0216856 0.8579321 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00202} 
211328 185.21875 0.0 0.0 4.15 0.0145121 0.0139872 0.0051142 0.0030125 -0.0025701 0.0136478 0.7222676 0.9353889 0.2887989 0.0224557 0.8594815 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00208} 
211456 185.30469 0.0 0.0 4.09 0.0144456 0.0111988 0.0052797 0.003012 -0.0031352 0.0130111 0.7247103 0.9262096 0.255585 0.022751 0.8802685 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00205} 
211584 185.41406 0.0 0.0 4.05 0.0138162 0.0103393 0.0050579 0.0030412 -0.0035525 0.0132454 0.7195234 0.9295774 0.2603004 0.0221399 0.8780655 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00212} 
211712 185.50781 0.0 0.0 4.05 0.0133416 0.0077521 0.0051302 0.0030532 -0.0038793 0.0125179 0.7245625 0.9272464 0.2615837 0.0212032 0.8776669 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00201} 
211840 185.58594 0.0 0.0 4.04 0.0121643 0.0072802 0.0051641 0.003009 -0.0035217 0.0109175 0.7298002 0.9329143 0.2703436 0.0207027 0.8719597 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00196} 
211968 185.66406 0.0 0.0 4.02 0.0123489 0.0077218 0.0053813 0.0029447 -0.0032244 0.0115234 0.7293786 0.9340823 0.2635743 0.020543 0.8760094 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00202} 
212096 185.73438 0.0 0.0 4.03 0.0124875 0.0072026 0.0050606 0.0028887 -0.0032685 0.0111657 0.7312644 0.9402029 0.2445805 0.0207121 0.8865874 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00198} 
212224 185.8125 0.0 0.0 4.04 0.0136277 0.0120633 0.0055918 0.002952 -0.0034734 0.0126655 0.723449 0.9173525 0.2322868 0.0214924 0.8912107 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00203} 
212352 185.86719 0.0 0.0 4.11 0.0135833 0.0105742 0.0052861 0.0030144 -0.0035745 0.0118209 0.7288685 0.9342507 0.2773699 0.0214954 0.8704072 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00201} 
212480 185.96875 0.0 0.0 4.16 0.0146778 0.0117049 0.004974 0.0029554 -0.0036507 0.0132156 0.726054 0.9390579 0.2916726 0.0223694 0.8640177 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00207} 
212608 186.03906 0.0 0.0 4.13 0.0129622 0.0083482 0.0052686 0.0029919 -0.002194 0.0106017 0.7172089 0.9322693 0.2671788 0.0216747 0.8735765 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00202} 
212736 186.125 0.0 0.0 4.29 0.0128031 0.0090498 0.0053533 0.0028577 -0.0025584 0.0119633 0.7241768 0.9363671 0.27241 0.0207871 0.8698504 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00196} 
212864 186.1875 0.0 0.0 4.72 0.0130495 0.0084669 0.0054019 0.0028844 -0.0048298 0.0111305 0.720193 0.9368355 0.2980625 0.0215033 0.8613567 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00201} 
212992 186.26562 0.0 0.0 4.47 0.013901 0.0095931 0.0052663 0.0029773 -0.0044271 0.011917 0.7186128 0.9357602 0.2798336 0.022476 0.8693274 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.002} 
213120 186.34375 0.0 0.0 4.13 0.0135064 0.0110664 0.0052039 0.002947 -0.0027255 0.0119701 0.7227661 0.9344975 0.2973791 0.0219331 0.8625745 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00199} 
213248 186.40625 0.0 0.0 4.29 0.013696 0.0091138 0.0056218 0.0028446 -0.0030306 0.0118378 0.7192062 0.9334922 0.3153984 0.0220257 0.8494415 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00195} 
213376 186.44531 0.0 0.0 4.24 0.0133582 0.0081923 0.0051848 0.0029084 -0.0018072 0.0096896 0.7211129 0.9409571 0.3034685 0.0219472 0.8547713 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00195} 
213504 186.49219 0.0 0.0 4.0 0.0137483 0.0083891 0.0052397 0.0029471 -0.0028743 0.0106081 0.7217346 0.9423702 0.2923179 0.0220982 0.8638487 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00191} 
213632 186.53906 0.0 0.0 3.98 0.0134406 0.0083723 0.0053269 0.002985 -0.0013328 0.0117933 0.7206776 0.935805 0.3012025 0.0228764 0.8579158 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00189} 
213760 186.57812 0.0 0.0 4.07 0.0139468 0.0088332 0.0050959 0.0029023 -0.0019315 0.0102785 0.7224239 0.9336257 0.2966122 0.0226165 0.8606408 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00187} 
213888 186.59375 0.0 0.0 3.98 0.0131226 0.0065481 0.005278 0.0029445 -0.003476 0.0097035 0.7205483 0.9338839 0.3043618 0.0222076 0.8582401 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00188} 
214016 186.64844 0.0 0.0 4.01 0.0140501 0.0095565 0.0054716 0.0029515 -0.0031436 0.0111741 0.7186234 0.9370588 0.3231065 0.023013 0.8442334 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00179} 
214144 186.67969 0.0 0.0 4.04 0.0144331 0.0095561 0.0053676 0.0028777 -0.0031792 0.0107801 0.7187779 0.9321599 0.3078305 0.0235926 0.8514633 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.0018} 
214272 186.75 0.0 0.0 3.99 0.0135798 0.0088949 0.0051009 0.0029109 -0.0038885 0.0125014 0.7173715 0.9394415 0.3197896 0.0228474 0.8453866 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00176} 
214400 186.82031 0.0 0.0 4.0 0.0134252 0.0092035 0.0053918 0.0028742 -0.0025789 0.0109361 0.7179453 0.9419846 0.3139096 0.0226086 0.8461569 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00182} 
214528 186.875 0.0 0.0 4.0 0.0144441 0.009597 0.0052249 0.0029003 -0.004198 0.0106657 0.7185331 0.9395283 0.2979366 0.0227668 0.8537806 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00183} 
214656 186.97656 0.0 0.0 4.02 0.0130499 0.0074366 0.0054369 0.0029097 -0.0032675 0.0118146 0.7152137 0.933246 0.2717017 0.0218861 0.8708085 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00187} 
214784 187.03125 0.0 0.0 4.0 0.0148699 0.0170049 0.005472 0.0029209 -0.0024955 0.0148761 0.7202235 0.9350696 0.2427709 0.0226616 0.8870965 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00183} 
214912 187.10156 0.0 0.0 4.28 0.0147541 0.0124674 0.0050926 0.0029055 -0.0041708 0.0135813 0.7206835 0.9411094 0.2486782 0.0237471 0.8877068 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00186} 
215040 187.15625 0.0 0.0 4.3 0.0148002 0.0104644 0.0051038 0.0029665 -0.0041847 0.0127706 0.7200374 0.9431238 0.2597919 0.0239462 0.8784398 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00184} 
215168 187.24219 0.0 0.0 4.29 0.015055 0.0107235 0.0052705 0.0028909 -0.0043969 0.0131151 0.7175643 0.9434178 0.2609374 0.0247295 0.8773249 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00189} 
215296 187.30469 0.0 0.0 4.29 0.0148686 0.010669 0.0049419 0.0027856 -0.0038352 0.0143168 0.7209994 0.9514756 0.2657101 0.0236458 0.8725647 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00189} 
215424 187.39062 0.0 0.0 4.32 0.0145196 0.0108542 0.0051366 0.0029394 -0.0038674 0.0144052 0.7226006 0.9355539 0.2530656 0.0243703 0.8801 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00189} 
215552 187.44531 0.0 0.0 4.0 0.0148288 0.0106786 0.0055324 0.0029663 -0.004122 0.0141002 0.7180518 0.9299666 0.2194052 0.023831 0.896075 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00195} 
215680 187.49219 0.0 0.0 3.97 0.0143915 0.0096408 0.005295 0.0029759 0.0001961 0.0130598 0.7160993 0.9334261 0.2526929 0.0236816 0.8818433 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.002} 
215808 187.55469 0.0 0.0 3.98 0.0156426 0.0109714 0.0054601 0.0029511 -0.0039566 0.0138726 0.7161607 0.9358452 0.2592552 0.0238785 0.8757882 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00198} 
215936 187.61719 0.0 0.0 4.01 0.0143477 0.0094842 0.0055289 0.0029194 -0.003516 0.0130116 0.7193527 0.9436456 0.2636367 0.0237115 0.873027 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.002} 
216064 187.6875 0.0 0.0 3.99 0.0143866 0.0097907 0.0054913 0.0028275 -0.0037524 0.0138752 0.7176404 0.9397098 0.2503861 0.0240611 0.8787334 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00194} 
216192 187.71875 0.0 0.0 3.96 0.0148695 0.0103925 0.0053491 0.0029206 -0.0036114 0.0117838 0.7208687 0.9394362 0.2429254 0.0236338 0.8846907 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00195} 
216320 187.82031 0.0 0.0 4.0 0.0138862 0.0096186 0.0050949 0.0029751 -0.0041147 0.0137805 0.7210272 0.9430555 0.2497946 0.0230366 0.8845539 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00194} 
216448 187.89062 0.0 0.0 3.97 0.0144548 0.0111368 0.0052264 0.0029316 -0.0032275 0.0128979 0.7186576 0.944744 0.2574002 0.023009 0.8809094 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00194} 
216576 187.91406 0.0 0.0 3.97 0.0142528 0.0092943 0.0049326 0.0028411 -0.003595 0.0109703 0.7213503 0.9400507 0.2563229 0.0229595 0.8787955 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00189} 
216704 187.98438 0.0 0.0 3.98 0.0133059 0.0083627 0.0048018 0.0028406 -0.003471 0.0110861 0.7181837 0.936328 0.2304792 0.0219613 0.8915723 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00189} 
216832 188.02344 0.0 0.0 3.96 0.012706 0.0089698 0.0051853 0.0028719 -0.0032598 0.0102908 0.7247469 0.9494974 0.22912 0.0212241 0.8922653 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00194} 
216960 188.07031 0.0 0.0 3.96 0.0123018 0.0082872 0.0055107 0.0028123 -0.003135 0.0098852 0.7231826 0.9497607 0.2321004 0.0204475 0.8900602 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.002} 
217088 188.125 0.0 0.0 3.95 0.0116355 0.0067939 0.0053334 0.002833 -0.0026975 0.0086178 0.7225294 0.9465522 0.2132929 0.0201702 0.8973483 {} {'explored_rooms_count': 216, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00192} 
